permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1
10104,2009-05-20,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-26,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-27,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-05-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-01,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-03,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-04,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-11,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-12,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-15,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-17,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-18,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-19,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-25,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-26,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-06-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-01,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-06,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-13,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-15,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-20,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-27,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-07-31,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-03,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-04,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-05,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-06,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-07,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-13,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-19,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-20,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-25,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-26,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-27,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-08-31,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-01,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-03,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-04,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-08,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-11,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-14,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-15,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-17,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-18,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-09-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-01,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-05,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-06,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-07,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-08,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-13,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-14,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-15,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-19,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-20,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-26,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-27,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-10-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-03,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-04,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-05,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-06,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-12,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-13,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-18,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-19,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-20,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-25,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-27,ORCL,,,,,,,,,,,,,,,,
10104,2009-11-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-01,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-02,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-03,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-04,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-07,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-08,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-09,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-10,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-11,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-14,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-15,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-16,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-17,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-18,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-21,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-22,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-23,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-24,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-26,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-28,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-29,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-30,ORCL,,,,,,,,,,,,,,,,
10104,2009-12-31,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-04,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-05,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-06,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-07,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-08,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-11,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-12,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-13,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-14,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-15,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-18,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-19,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-20,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-21,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-22,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-25,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-26,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-27,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-28,ORCL,,,,,,,,,,,,,,,,
10104,2010-01-29,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-01,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-02,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-03,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-04,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-05,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-08,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-09,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-10,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-11,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-12,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-16,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-17,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-18,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-19,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-22,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-23,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-24,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-25,ORCL,,,,,,,,,,,,,,,,
10104,2010-02-26,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-01,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-02,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-03,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-04,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-05,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-08,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-09,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-10,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-11,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-12,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-15,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-16,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-17,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-18,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-19,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-22,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-23,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-24,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-25,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-26,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-29,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-30,ORCL,,,,,,,,,,,,,,,,
10104,2010-03-31,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-01,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-02,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-05,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-06,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-07,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-08,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-09,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-12,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-13,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-14,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-15,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-16,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-19,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-20,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-21,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-22,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-23,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-26,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-27,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-28,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-29,ORCL,,,,,,,,,,,,,,,,
10104,2010-04-30,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-03,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-04,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-05,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-06,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-07,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-10,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-11,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-12,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-13,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-14,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-17,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-18,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-19,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-20,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-21,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-24,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-25,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-26,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-27,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-28,ORCL,,,,,,,,,,,,,,,,
10104,2010-05-31,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-01,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-02,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-03,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-04,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-07,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-08,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-09,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-10,ORCL,,,,,,,,,,,,,,,,
10104,2010-06-11,ORCL,,,,,,,,,,,,,,,,
