permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1
10104,2018-07-24,ORCL,,,,,,,,,,,,,,,,
10104,2018-07-25,ORCL,,,,,,,,,,,,,,,,
10104,2018-07-26,ORCL,,,,,,,,,,,,,,,,
10104,2018-07-27,ORCL,,,,,,,,,,,,,,,,
10104,2018-07-30,ORCL,,,,,,,,,,,,,,,,
10104,2018-07-31,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-01,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-02,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-03,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-06,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-07,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-08,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-09,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-10,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-13,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-14,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-15,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-16,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-17,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-20,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-21,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-22,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-23,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-24,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-27,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-28,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-29,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-30,ORCL,,,,,,,,,,,,,,,,
10104,2018-08-31,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-04,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-05,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-06,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-07,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-10,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-11,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-12,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-13,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-14,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-17,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-18,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-19,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-20,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-21,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-24,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-25,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-26,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-27,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-28,ORCL,,,,,,,,,,,,,,,,
10104,2018-09-29,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-01,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-02,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-03,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-04,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-05,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-08,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-09,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-10,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-11,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-12,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-15,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-16,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-17,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-18,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-19,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-20,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-22,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-23,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-24,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-25,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-26,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-29,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-30,ORCL,,,,,,,,,,,,,,,,
10104,2018-10-31,ORCL,,,,,,,,,,,,,,,,
10104,2018-11-01,ORCL,,,,,,,,,,,,,,,,
10104,2018-11-02,ORCL,,,,,,,,,,,,,,,,
10104,2018-11-05,ORCL,,,,,,,,,,,,,,,,
