permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1,Return B1S60,IYW B1S60,Return B7S30,IYW B7S30,Return B7S60,IYW B7S60,Return B14S30,IYW B14S30,Return B14S60,IYW B14S60,Return B28S30,IYW B28S30,Return B28S60,IYW B28S60
10104,2023-03-13,ORCL,0.11510412296527484,,,,,,,,0.061052618901395836,,,,,,,,0.16201214346532322,0.10396360006266306,0.11400638782057958,0.04254934586401933,0.18179136077602873,0.1168796094047794,0.04785757729248761,-0.0051605394129779995,0.16182303497754902,0.1271033624904197,0.025384005662636062,0.010884946019606203,0.14633118408426576,0.12797736613461463
10104,2023-03-14,ORCL,0.15630414897070752,,,,,,,,0.07736243055569847,,,,,,,,0.1769976145152717,0.10887773033648145,0.09855222608636544,0.027169731307653898,0.1791576159816919,0.10100962265955762,0.04732807607998221,0.014891866362727022,0.16322598111620212,0.16493681213807496,0.03777794468019411,0.03547485342086461,0.16898994830197653,0.14341104916797745
10104,2023-03-15,ORCL,0.13311463775829793,,,,,,,,0.040603341778331456,,,,,,,,0.15146525385388748,0.07418590483930637,0.08335740253317876,0.033574790188965295,0.16264125723643777,0.11946132438139585,0.053166892443639105,0.02169323177006264,0.16519870357758812,0.14864403937997714,0.03769971295601356,0.04265197741213702,0.23993615231779397,0.17468509261184767
10104,2023-03-16,ORCL,0.12585375594427678,,,,,,,,0.04306316303485108,,,,,,,,0.14552298875469877,0.07637417987315036,0.08849897308895596,0.01345491782911084,0.16423059001767468,0.10152337789948275,0.050896756562008455,0.019616511033211072,0.16661494267424265,0.1373150731701129,0.02407100871243896,0.02015147346058362,0.21852417322846923,0.15177669321287968
10104,2023-03-17,ORCL,0.10384428351636212,,,,,,,,0.041530967437822496,,,,,,,,0.13456115201727084,0.07773457200482736,0.08896327294624395,0.008106665731372746,0.1611879855729526,0.1000556494207378,0.025261232428745683,0.003879064508042391,0.13635723021378182,0.11819859690248072,0.01619484514990783,0.03227220374247909,0.21648746453585613,0.15515612321727953
10104,2023-03-20,ORCL,0.09855222608636544,,,,,,,,0.027169731307653898,,,,,,,,0.1791576159816919,0.10100962265955762,0.04785757729248761,-0.0051605394129779995,0.16182303497754902,0.1271033624904197,0.013596518073269035,-0.006252081858145832,0.1332392868791362,0.12310007074289292,0.02782717540834501,0.03475998861182796,0.32388338908700354,0.1888014198742255
10104,2023-03-21,ORCL,0.08335740253317876,,,,,,,,0.033574790188965295,,,,,,,,0.16264125723643777,0.11946132438139585,0.04732807607998221,0.014891866362727022,0.16322598111620212,0.16493681213807496,0.01252026596213904,-0.00942171073839583,0.13120665379508076,0.13558583026641452,0.03420745660205579,0.049050416644032084,0.3005078098009649,0.1779757622959009
10104,2023-03-22,ORCL,0.08849897308895596,,,,,,,,0.01345491782911084,,,,,,,,0.16423059001767468,0.10152337789948275,0.053166892443639105,0.02169323177006264,0.16519870357758812,0.14864403937997714,0.005034146318793471,-0.0013157959998355674,0.13160283049463947,0.1466171004217491,0.06815569919249036,0.07362686368194095,0.27377088642064573,0.17477018622458784
10104,2023-03-23,ORCL,0.08896327294624395,,,,,,,,0.008106665731372746,,,,,,,,0.1611879855729526,0.1000556494207378,0.050896756562008455,0.019616511033211072,0.16661494267424265,0.1373150731701129,0.015180072485125247,0.011955161416882963,0.11945153261231328,0.1363980346981374,0.08446679104456013,0.07762950369228652,0.2869344416147339,0.18106415198526354
10104,2023-03-24,ORCL,0.06323124697620644,,,,,,,,0.018397928869918666,,,,,,,,0.09776622356424734,0.09513110025001617,0.025261232428745683,0.003879064508042391,0.13635723021378182,0.11819859690248072,0.03231668675236397,0.01730708670090184,0.14046530736302437,0.1381300125515618,0.06957435771740472,0.0868992379641519,0.28260648474531963,0.18521076139491638
