permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1
10104,2006-05-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-05-24,ORCL,,,,,,,,,,,,,,,,
10104,2006-05-25,ORCL,,,,,,,,,,,,,,,,
10104,2006-05-26,ORCL,,,,,,,,,,,,,,,,
10104,2006-05-30,ORCL,,,,,,,,,,,,,,,,
10104,2006-05-31,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-02,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-05,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-08,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-09,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-12,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-13,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-14,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-15,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-19,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-20,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-21,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-23,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-26,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-29,ORCL,,,,,,,,,,,,,,,,
10104,2006-06-30,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-03,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-05,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-06,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-10,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-11,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-12,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-14,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-19,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-20,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-07-31,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-01,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-07,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-09,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-10,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-11,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-16,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-18,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-21,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-23,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-24,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-25,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-29,ORCL,,,,,,,,,,,,,,,,
10104,2006-08-31,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-05,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-06,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-07,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-08,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-11,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-12,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-13,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-15,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-19,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-09-29,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-03,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-04,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-05,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-06,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-10,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-11,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-13,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-16,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-17,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-18,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-19,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-20,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-25,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-30,ORCL,,,,,,,,,,,,,,,,
10104,2006-10-31,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-01,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-02,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-07,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-08,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-13,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-14,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-15,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-16,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-17,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-20,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-21,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-24,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-29,ORCL,,,,,,,,,,,,,,,,
10104,2006-11-30,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-01,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-06,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-10,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-11,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-12,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-13,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-14,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-18,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-20,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-21,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-22,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-27,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-28,ORCL,,,,,,,,,,,,,,,,
10104,2006-12-29,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-03,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-04,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-09,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-11,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-16,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-17,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-18,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-19,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-22,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-23,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-24,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-25,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-26,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-29,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-30,ORCL,,,,,,,,,,,,,,,,
10104,2007-01-31,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-01,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-02,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-05,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-08,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-12,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-13,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-15,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-16,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-20,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-21,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-22,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-23,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-25,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-26,ORCL,,,,,,,,,,,,,,,,
10104,2007-02-28,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-01,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-05,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-06,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-07,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-08,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-09,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-12,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-13,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-14,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-15,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-16,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-19,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-20,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-21,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-22,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-23,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-26,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-27,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-28,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-29,ORCL,,,,,,,,,,,,,,,,
10104,2007-03-30,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-03,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-04,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-05,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-06,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-10,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-11,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-12,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-13,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-16,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-17,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-18,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-19,ORCL,,,,,,,,,,,,,,,,
10104,2007-04-20,ORCL,,,,,,,,,,,,,,,,
