permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1
10104,2020-11-10,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-11,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-12,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-13,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-16,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-17,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-18,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-19,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-20,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-23,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-24,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-25,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-26,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-27,ORCL,,,,,,,,,,,,,,,,
10104,2020-11-30,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-01,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-02,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-03,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-04,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-06,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-07,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-08,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-09,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-10,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-11,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-14,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-15,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-16,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-17,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-18,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-21,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-22,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-23,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-24,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-28,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-29,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-30,ORCL,,,,,,,,,,,,,,,,
10104,2020-12-31,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-01,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-04,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-05,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-06,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-07,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-08,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-11,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-12,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-13,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-14,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-15,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-19,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-20,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-21,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-22,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-25,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-26,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-27,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-28,ORCL,,,,,,,,,,,,,,,,
10104,2021-01-29,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-01,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-02,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-03,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-04,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-05,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-08,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-09,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-10,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-11,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-12,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-15,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-16,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-17,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-18,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-19,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-22,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-23,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-24,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-25,ORCL,,,,,,,,,,,,,,,,
10104,2021-02-26,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-01,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-02,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-03,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-04,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-05,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-08,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-09,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-10,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-11,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-12,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-13,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-15,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-16,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-17,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-18,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-19,ORCL,,,,,,,,,,,,,,,,
10104,2021-03-22,ORCL,,,,,,,,,,,,,,,,
