permno,date,ticker,Return B1S30,B7S30,B14S30,B28S30,B1S60,B7S60,B14S60,B28S60,IYW B1S30,B7S30.1,B14S30.1,B28S30.1,B1S60.1,B7S60.1,B14S60.1,B28S60.1
10104,2007-11-08,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-09,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-13,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-14,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-15,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-16,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-20,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-21,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-22,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-27,ORCL,,,,,,,,,,,,,,,,
10104,2007-11-29,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-03,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-04,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-05,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-06,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-07,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-10,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-11,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-12,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-13,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-18,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-20,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-21,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-26,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-27,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-30,ORCL,,,,,,,,,,,,,,,,
10104,2007-12-31,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-02,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-03,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-04,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-08,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-09,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-10,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-11,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-14,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-15,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-16,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-17,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-18,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-20,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-22,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-23,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-24,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-25,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-28,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-29,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-30,ORCL,,,,,,,,,,,,,,,,
10104,2008-01-31,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-01,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-04,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-05,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-06,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-07,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-08,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-11,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-12,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-13,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-14,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-15,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-19,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-21,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-22,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-25,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-26,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-27,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-28,ORCL,,,,,,,,,,,,,,,,
10104,2008-02-29,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-03,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-05,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-06,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-07,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-10,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-11,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-12,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-13,ORCL,,,,,,,,,,,,,,,,
10104,2008-03-14,ORCL,,,,,,,,,,,,,,,,
